ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Group,R1Color[Session],R2Color[Session],R3Color[Session],R4Color[Session],R5Color[Session],R6Color[Session],R7Color[Session],R8Color[Session],R9Color[Session],RandomSeed,RuntimeVersion,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,DAL,DIA,DIC,DJG,IA_Index,ListQues,ListSess,ListSess.Cycle,ListSess.Sample,other1,other2,other3,other4,other5,other6,other7,other8,other9,otherScore,Procedure,R0Color,R1Color[Block],R2Color[Block],R3Color[Block],R4Color[Block],R5Color[Block],R6Color[Block],R7Color[Block],R8Color[Block],R9Color[Block],RespDur,Running,SlideTarget.ACC,SlideTarget.CRESP,SlideTarget.DurationError,SlideTarget.OnsetDelay,SlideTarget.OnsetTime,SlideTarget.RESP,SlideTarget.RT,SlideTarget.RTTime,SVO_angle,SVO_type,Trialnum,version,you1,you2,you3,you4,you5,you6,you7,you8,you9,yourScore
SVO,27,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-08T07:15:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3507558</Frequency><Timestamp dt:dt=""r8"">11161864577</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-08T07:15:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-27-1,60.023,1.0.0.17,1,black,black,black,black,black,black,black,black,black,-1722332688,2.0.10.182,01-08-2020,2020/1/8 7:15,15:15:32,2.0.10.92,5,,,,,,5,1,2,5,50,56,63,69,75,81,88,94,100,,ProcTrial,,black,black,black,cyan,black,black,black,black,black,-4841,ListSess,0,,-999999,67,29415,4,8341,37756,,,5,1,100,94,88,81,75,69,63,56,50,
SVO,27,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-08T07:15:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3507558</Frequency><Timestamp dt:dt=""r8"">11161864577</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-08T07:15:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-27-1,60.023,1.0.0.17,1,black,black,black,black,black,black,black,black,black,-1722332688,2.0.10.182,01-08-2020,2020/1/8 7:15,15:15:32,2.0.10.92,6,,,,,,6,1,2,6,50,54,59,63,68,72,76,81,85,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-1086,ListSess,0,,-999999,66,38778,9,4586,43364,,,6,1,100,98,96,94,93,91,89,87,85,
SVO,27,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-08T07:15:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3507558</Frequency><Timestamp dt:dt=""r8"">11161864577</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-08T07:15:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-27-1,60.023,1.0.0.17,1,black,black,black,black,black,black,black,black,black,-1722332688,2.0.10.182,01-08-2020,2020/1/8 7:15,15:15:32,2.0.10.92,7,,,,,,7,1,2,7,50,56,63,69,75,81,88,94,100,,ProcTrial,,black,black,black,black,black,cyan,black,black,black,-7758,ListSess,0,,-999999,83,44426,6,11258,55684,,,7,2,100,96,93,89,85,81,78,74,70,
SVO,27,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-08T07:15:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3507558</Frequency><Timestamp dt:dt=""r8"">11161864577</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-08T07:15:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-27-1,60.023,1.0.0.17,1,black,black,black,black,black,black,black,black,black,-1722332688,2.0.10.182,01-08-2020,2020/1/8 7:15,15:15:32,2.0.10.92,8,,,,,,8,1,2,8,100,99,98,96,95,94,93,91,90,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-1978,ListSess,0,,-999999,66,56671,9,5478,62149,,,8,2,90,91,93,94,95,96,98,99,100,
SVO,27,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-08T07:15:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3507558</Frequency><Timestamp dt:dt=""r8"">11161864577</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-08T07:15:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-27-1,60.023,1.0.0.17,1,black,black,black,black,black,black,black,black,black,-1722332688,2.0.10.182,01-08-2020,2020/1/8 7:15,15:15:32,2.0.10.92,9,,,,,,9,1,2,9,70,74,78,81,85,89,93,96,100,,ProcTrial,,black,black,black,cyan,black,black,black,black,black,-1161,ListSess,0,,-999999,83,69566,4,4661,74227,,,9,2,100,94,88,81,75,69,63,56,50,
SVO,27,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-08T07:15:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3507558</Frequency><Timestamp dt:dt=""r8"">11161864577</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-08T07:15:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-27-1,60.023,1.0.0.17,1,black,black,black,black,black,black,black,black,black,-1722332688,2.0.10.182,01-08-2020,2020/1/8 7:15,15:15:32,2.0.10.92,10,,,,,,10,1,2,10,70,74,78,81,85,89,93,96,100,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-15526,ListSess,0,,-999999,66,75097,9,19026,94123,,,10,2,100,99,98,96,95,94,93,91,90,
SVO,27,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-08T07:15:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3507558</Frequency><Timestamp dt:dt=""r8"">11161864577</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-08T07:15:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-27-1,60.023,1.0.0.17,1,black,black,black,black,black,black,black,black,black,-1722332688,2.0.10.182,01-08-2020,2020/1/8 7:15,15:15:32,2.0.10.92,11,,,,,,11,1,2,11,100,96,93,89,85,81,78,74,70,,ProcTrial,,black,black,black,black,cyan,black,black,black,black,-1377,ListSess,0,,-999999,50,94990,5,4877,99867,,,11,2,70,74,78,81,85,89,93,96,100,
SVO,27,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-08T07:15:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3507558</Frequency><Timestamp dt:dt=""r8"">11161864577</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-08T07:15:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-27-1,60.023,1.0.0.17,1,black,black,black,black,black,black,black,black,black,-1722332688,2.0.10.182,01-08-2020,2020/1/8 7:15,15:15:32,2.0.10.92,12,,,,,,12,1,2,12,100,99,98,96,95,94,93,91,90,,ProcTrial,,black,black,black,black,black,black,black,cyan,black,-8459,ListSess,0,,-999999,67,100804,8,11959,112763,,,12,2,50,56,63,69,75,81,88,94,100,
SVO,27,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-08T07:15:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3507558</Frequency><Timestamp dt:dt=""r8"">11161864577</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-08T07:15:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-27-1,60.023,1.0.0.17,1,black,black,black,black,black,black,black,black,black,-1722332688,2.0.10.182,01-08-2020,2020/1/8 7:15,15:15:32,2.0.10.92,13,,,,,,13,1,2,13,100,94,88,81,75,69,63,56,50,,ProcTrial,,black,black,black,black,cyan,black,black,black,black,-3397,ListSess,0,,-999999,67,113866,5,6897,120763,,,13,2,50,56,63,69,75,81,88,94,100,
SVO,27,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-08T07:15:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3507558</Frequency><Timestamp dt:dt=""r8"">11161864577</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-08T07:15:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-27-1,60.023,1.0.0.17,1,black,black,black,black,black,black,black,black,black,-1722332688,2.0.10.182,01-08-2020,2020/1/8 7:15,15:15:32,2.0.10.92,14,,,,,,14,1,2,14,90,91,93,94,95,96,98,99,100,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,-5990,ListSess,0,,-999999,66,121729,1,9490,131219,,,14,2,100,96,93,89,85,81,78,74,70,
SVO,27,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-08T07:15:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3507558</Frequency><Timestamp dt:dt=""r8"">11161864577</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-08T07:15:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-27-1,60.023,1.0.0.17,1,black,black,black,black,black,black,black,black,black,-1722332688,2.0.10.182,01-08-2020,2020/1/8 7:15,15:15:32,2.0.10.92,15,0.5416667,0.125,0.4583333,0.1458333,0.4615385,15,1,2,15,100,94,88,81,75,69,63,56,50,79,ProcTrial,,cyan,black,black,black,black,black,black,black,black,-8076,ListSess,0,,-999999,67,132242,1,11576,143818,0.9354839,2,15,2,90,91,93,94,95,96,98,99,100,81
SVO,28,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-08T11:05:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3507558</Frequency><Timestamp dt:dt=""r8"">59514495360</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-08T11:05:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-28-1,60.023,1.0.0.18,1,black,black,black,black,black,black,black,black,black,-614386057,2.0.10.182,01-08-2020,2020/1/8 11:05,19:05:17,2.0.10.92,1,,,,,,1,1,2,1,85,76,68,59,50,41,33,24,15,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,-27886,ListSess,0,,-999999,84,11344,1,31386,42730,,,1,1,85,85,85,85,85,85,85,85,85,
SVO,28,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-08T11:05:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3507558</Frequency><Timestamp dt:dt=""r8"">59514495360</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-08T11:05:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-28-1,60.023,1.0.0.18,1,black,black,black,black,black,black,black,black,black,-614386057,2.0.10.182,01-08-2020,2020/1/8 11:05,19:05:17,2.0.10.92,2,,,,,,2,1,2,2,15,19,24,28,33,37,41,46,50,,ProcTrial,,black,black,black,black,cyan,black,black,black,black,-5983,ListSess,0,,-999999,67,45014,5,9483,54497,,,2,1,85,87,89,91,93,94,96,98,100,
SVO,28,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-08T11:05:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3507558</Frequency><Timestamp dt:dt=""r8"">59514495360</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-08T11:05:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-28-1,60.023,1.0.0.18,1,black,black,black,black,black,black,black,black,black,-614386057,2.0.10.182,01-08-2020,2020/1/8 11:05,19:05:17,2.0.10.92,3,,,,,,3,1,2,3,100,98,96,94,93,91,89,87,85,,ProcTrial,,black,black,black,black,black,black,black,cyan,black,-591,ListSess,0,,-999999,66,56326,8,4091,60417,,,3,1,50,54,59,63,68,72,76,81,85,
SVO,28,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-08T11:05:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3507558</Frequency><Timestamp dt:dt=""r8"">59514495360</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-08T11:05:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-28-1,60.023,1.0.0.18,1,black,black,black,black,black,black,black,black,black,-614386057,2.0.10.182,01-08-2020,2020/1/8 11:05,19:05:17,2.0.10.92,4,,,,,,4,1,2,4,100,89,79,68,58,47,36,26,15,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-2398,ListSess,0,,-999999,66,61807,9,5898,67705,,,4,1,50,54,59,63,68,72,76,81,85,
SVO,28,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-08T11:05:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3507558</Frequency><Timestamp dt:dt=""r8"">59514495360</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-08T11:05:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-28-1,60.023,1.0.0.18,1,black,black,black,black,black,black,black,black,black,-614386057,2.0.10.182,01-08-2020,2020/1/8 11:05,19:05:17,2.0.10.92,5,,,,,,5,1,2,5,50,56,63,69,75,81,88,94,100,,ProcTrial,,black,black,black,black,cyan,black,black,black,black,-1213,ListSess,0,,-999999,66,68721,5,4713,73434,,,5,1,100,94,88,81,75,69,63,56,50,
SVO,28,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-08T11:05:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3507558</Frequency><Timestamp dt:dt=""r8"">59514495360</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-08T11:05:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-28-1,60.023,1.0.0.18,1,black,black,black,black,black,black,black,black,black,-614386057,2.0.10.182,01-08-2020,2020/1/8 11:05,19:05:17,2.0.10.92,6,,,,,,6,1,2,6,50,54,59,63,68,72,76,81,85,,ProcTrial,,black,black,black,black,cyan,black,black,black,black,790,ListSess,0,,-999999,66,74419,5,2710,77129,,,6,1,100,98,96,94,93,91,89,87,85,
SVO,28,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-08T11:05:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3507558</Frequency><Timestamp dt:dt=""r8"">59514495360</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-08T11:05:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-28-1,60.023,1.0.0.18,1,black,black,black,black,black,black,black,black,black,-614386057,2.0.10.182,01-08-2020,2020/1/8 11:05,19:05:17,2.0.10.92,7,,,,,,7,1,2,7,50,56,63,69,75,81,88,94,100,,ProcTrial,,black,cyan,black,black,black,black,black,black,black,-1451,ListSess,0,,-999999,50,78018,2,4951,82969,,,7,2,100,96,93,89,85,81,78,74,70,
SVO,28,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-08T11:05:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3507558</Frequency><Timestamp dt:dt=""r8"">59514495360</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-08T11:05:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-28-1,60.023,1.0.0.18,1,black,black,black,black,black,black,black,black,black,-614386057,2.0.10.182,01-08-2020,2020/1/8 11:05,19:05:17,2.0.10.92,8,,,,,,8,1,2,8,100,99,98,96,95,94,93,91,90,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,633,ListSess,0,,-999999,66,83982,9,2867,86849,,,8,2,90,91,93,94,95,96,98,99,100,
SVO,28,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-08T11:05:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3507558</Frequency><Timestamp dt:dt=""r8"">59514495360</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-08T11:05:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-28-1,60.023,1.0.0.18,1,black,black,black,black,black,black,black,black,black,-614386057,2.0.10.182,01-08-2020,2020/1/8 11:05,19:05:17,2.0.10.92,9,,,,,,9,1,2,9,70,74,78,81,85,89,93,96,100,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,815,ListSess,0,,-999999,67,88164,1,2685,90849,,,9,2,100,94,88,81,75,69,63,56,50,
SVO,28,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-08T11:05:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3507558</Frequency><Timestamp dt:dt=""r8"">59514495360</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-08T11:05:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-28-1,60.023,1.0.0.18,1,black,black,black,black,black,black,black,black,black,-614386057,2.0.10.182,01-08-2020,2020/1/8 11:05,19:05:17,2.0.10.92,10,,,,,,10,1,2,10,70,74,78,81,85,89,93,96,100,,ProcTrial,,black,black,black,cyan,black,black,black,black,black,1371,ListSess,0,,-999999,66,91912,4,2129,94041,,,10,2,100,99,98,96,95,94,93,91,90,
SVO,28,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-08T11:05:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3507558</Frequency><Timestamp dt:dt=""r8"">59514495360</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-08T11:05:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-28-1,60.023,1.0.0.18,1,black,black,black,black,black,black,black,black,black,-614386057,2.0.10.182,01-08-2020,2020/1/8 11:05,19:05:17,2.0.10.92,11,,,,,,11,1,2,11,100,96,93,89,85,81,78,74,70,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,309,ListSess,0,,-999999,67,94978,9,3191,98169,,,11,2,70,74,78,81,85,89,93,96,100,
SVO,28,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-08T11:05:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3507558</Frequency><Timestamp dt:dt=""r8"">59514495360</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-08T11:05:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-28-1,60.023,1.0.0.18,1,black,black,black,black,black,black,black,black,black,-614386057,2.0.10.182,01-08-2020,2020/1/8 11:05,19:05:17,2.0.10.92,12,,,,,,12,1,2,12,100,99,98,96,95,94,93,91,90,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,1521,ListSess,0,,-999999,67,99110,9,1979,101089,,,12,2,50,56,63,69,75,81,88,94,100,
SVO,28,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-08T11:05:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3507558</Frequency><Timestamp dt:dt=""r8"">59514495360</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-08T11:05:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-28-1,60.023,1.0.0.18,1,black,black,black,black,black,black,black,black,black,-614386057,2.0.10.182,01-08-2020,2020/1/8 11:05,19:05:17,2.0.10.92,13,,,,,,13,1,2,13,100,94,88,81,75,69,63,56,50,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-5,ListSess,0,,-999999,67,101992,9,3505,105497,,,13,2,50,56,63,69,75,81,88,94,100,
SVO,28,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-08T11:05:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3507558</Frequency><Timestamp dt:dt=""r8"">59514495360</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-08T11:05:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-28-1,60.023,1.0.0.18,1,black,black,black,black,black,black,black,black,black,-614386057,2.0.10.182,01-08-2020,2020/1/8 11:05,19:05:17,2.0.10.92,14,,,,,,14,1,2,14,90,91,93,94,95,96,98,99,100,,ProcTrial,,black,cyan,black,black,black,black,black,black,black,1410,ListSess,0,,-999999,67,106407,2,2090,108497,,,14,2,100,96,93,89,85,81,78,74,70,
