ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Group,R1Color[Session],R2Color[Session],R3Color[Session],R4Color[Session],R5Color[Session],R6Color[Session],R7Color[Session],R8Color[Session],R9Color[Session],RandomSeed,RuntimeVersion,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,DAL,DIA,DIC,DJG,IA_Index,ListQues,ListSess,ListSess.Cycle,ListSess.Sample,other1,other2,other3,other4,other5,other6,other7,other8,other9,otherScore,Procedure,R0Color,R1Color[Block],R2Color[Block],R3Color[Block],R4Color[Block],R5Color[Block],R6Color[Block],R7Color[Block],R8Color[Block],R9Color[Block],RespDur,Running,SlideFB.ACC,SlideFB.CRESP,SlideFB.DurationError,SlideFB.OnsetDelay,SlideFB.OnsetTime,SlideFB.RESP,SlideFB.RT,SlideFB.RTTime,SlideTarget.ACC,SlideTarget.CRESP,SlideTarget.DurationError,SlideTarget.OnsetDelay,SlideTarget.OnsetTime,SlideTarget.RESP,SlideTarget.RT,SlideTarget.RTTime,SVO_angle,SVO_type,Trialnum,version,you1,you2,you3,you4,you5,you6,you7,you8,you9,yourScore
SVO,1241,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-07-11T10:14:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312734</Frequency><Timestamp dt:dt=""r8"">19838570627</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-07-11T10:14:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001241-1,59.893,1.0.0.131,1,black,black,black,black,black,black,black,black,black,-1635633012,2.0.10.182,07-11-2021,2021/7/11 10:14,18:14:19,2.0.10.92,6,,,,,,6,1,2,6,50,54,59,63,68,72,76,81,85,,ProcTrial,,black,black,black,black,cyan,black,black,black,black,-1276,ListSess,0,,-999999,116,79766,{SPACE},733,80499,0,,-999999,101,74874,5,4776,79650,,,6,1,100,98,96,94,93,91,89,87,85,
SVO,1241,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-07-11T10:14:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312734</Frequency><Timestamp dt:dt=""r8"">19838570627</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-07-11T10:14:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001241-1,59.893,1.0.0.131,1,black,black,black,black,black,black,black,black,black,-1635633012,2.0.10.182,07-11-2021,2021/7/11 10:14,18:14:19,2.0.10.92,7,,,,,,7,1,2,7,50,56,63,69,75,81,88,94,100,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,2151,ListSess,0,,-999999,102,82571,{SPACE},575,83146,0,,-999999,101,81119,9,1349,82468,,,7,2,100,96,93,89,85,81,78,74,70,
SVO,1241,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-07-11T10:14:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312734</Frequency><Timestamp dt:dt=""r8"">19838570627</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-07-11T10:14:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001241-1,59.893,1.0.0.131,1,black,black,black,black,black,black,black,black,black,-1635633012,2.0.10.182,07-11-2021,2021/7/11 10:14,18:14:19,2.0.10.92,8,,,,,,8,1,2,8,100,99,98,96,95,94,93,91,90,,ProcTrial,,black,cyan,black,black,black,black,black,black,black,2882,ListSess,0,,-999999,115,84491,{SPACE},496,84987,0,,-999999,101,83757,2,618,84375,,,8,2,90,91,93,94,95,96,98,99,100,
SVO,1241,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-07-11T10:14:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312734</Frequency><Timestamp dt:dt=""r8"">19838570627</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-07-11T10:14:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001241-1,59.893,1.0.0.131,1,black,black,black,black,black,black,black,black,black,-1635633012,2.0.10.182,07-11-2021,2021/7/11 10:14,18:14:19,2.0.10.92,9,,,,,,9,1,2,9,70,74,78,81,85,89,93,96,100,,ProcTrial,,black,black,cyan,black,black,black,black,black,black,2873,ListSess,0,,-999999,125,86345,{SPACE},511,86856,0,,-999999,84,85593,3,627,86220,,,9,2,100,94,88,81,75,69,63,56,50,
SVO,1241,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-07-11T10:14:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312734</Frequency><Timestamp dt:dt=""r8"">19838570627</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-07-11T10:14:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001241-1,59.893,1.0.0.131,1,black,black,black,black,black,black,black,black,black,-1635633012,2.0.10.182,07-11-2021,2021/7/11 10:14,18:14:19,2.0.10.92,10,,,,,,10,1,2,10,70,74,78,81,85,89,93,96,100,,ProcTrial,,black,black,black,black,cyan,black,black,black,black,2252,ListSess,0,,-999999,120,88849,{SPACE},359,89208,0,,-999999,101,87480,5,1248,88728,,,10,2,100,99,98,96,95,94,93,91,90,
SVO,1241,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-07-11T10:14:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312734</Frequency><Timestamp dt:dt=""r8"">19838570627</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-07-11T10:14:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001241-1,59.893,1.0.0.131,1,black,black,black,black,black,black,black,black,black,-1635633012,2.0.10.182,07-11-2021,2021/7/11 10:14,18:14:19,2.0.10.92,11,,,,,,11,1,2,11,100,96,93,89,85,81,78,74,70,,ProcTrial,,black,black,black,cyan,black,black,black,black,black,2991,ListSess,0,,-999999,108,90452,{SPACE},728,91180,0,,-999999,101,89834,4,509,90343,,,11,2,70,74,78,81,85,89,93,96,100,
SVO,1241,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-07-11T10:14:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312734</Frequency><Timestamp dt:dt=""r8"">19838570627</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-07-11T10:14:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001241-1,59.893,1.0.0.131,1,black,black,black,black,black,black,black,black,black,-1635633012,2.0.10.182,07-11-2021,2021/7/11 10:14,18:14:19,2.0.10.92,12,,,,,,12,1,2,12,100,99,98,96,95,94,93,91,90,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,3019,ListSess,0,,-999999,120,92405,{SPACE},470,92875,0,,-999999,101,91804,1,481,92285,,,12,2,50,56,63,69,75,81,88,94,100,
SVO,1241,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-07-11T10:14:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312734</Frequency><Timestamp dt:dt=""r8"">19838570627</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-07-11T10:14:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001241-1,59.893,1.0.0.131,1,black,black,black,black,black,black,black,black,black,-1635633012,2.0.10.182,07-11-2021,2021/7/11 10:14,18:14:19,2.0.10.92,13,,,,,,13,1,2,13,100,94,88,81,75,69,63,56,50,,ProcTrial,,black,black,black,black,black,black,black,cyan,black,3099,ListSess,0,,-999999,116,94008,{SPACE},583,94591,0,,-999999,101,93491,8,401,93892,,,13,2,50,56,63,69,75,81,88,94,100,
SVO,1241,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-07-11T10:14:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312734</Frequency><Timestamp dt:dt=""r8"">19838570627</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-07-11T10:14:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001241-1,59.893,1.0.0.131,1,black,black,black,black,black,black,black,black,black,-1635633012,2.0.10.182,07-11-2021,2021/7/11 10:14,18:14:19,2.0.10.92,14,,,,,,14,1,2,14,90,91,93,94,95,96,98,99,100,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,2671,ListSess,0,,-999999,90,96129,{SPACE},987,97116,0,,-999999,101,95210,9,829,96039,,,14,2,100,96,93,89,85,81,78,74,70,
SVO,1241,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-07-11T10:14:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312734</Frequency><Timestamp dt:dt=""r8"">19838570627</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-07-11T10:14:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001241-1,59.893,1.0.0.131,1,black,black,black,black,black,black,black,black,black,-1635633012,2.0.10.182,07-11-2021,2021/7/11 10:14,18:14:19,2.0.10.92,15,0.3888889,0.4444444,0.6111111,0.6041667,999,15,1,2,15,100,94,88,81,75,69,63,56,50,73.83334,ProcTrial,,black,black,black,black,black,black,black,cyan,black,2164,ListSess,0,,-999999,99,99168,{SPACE},544,99712,0,,-999999,101,97732,8,1336,99068,0.8313955,2,15,2,90,91,93,94,95,96,98,99,100,78.66666
SVO,1301,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-07-26T07:37:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">13987185552</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-07-26T07:37:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001301-1,59.892,1.0.0.147,1,black,black,black,black,black,black,black,black,black,1102919593,2.0.10.182,07-26-2021,2021/7/26 7:37,15:37:59,2.0.10.92,1,,,,,,1,1,2,1,85,76,68,59,50,41,33,24,15,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,-16528,ListSess,0,,-999999,124,44659,{SPACE},2135,46794,0,,-999999,135,24506,1,20028,44534,,,1,1,85,85,85,85,85,85,85,85,85,
SVO,1301,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-07-26T07:37:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">13987185552</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-07-26T07:37:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001301-1,59.892,1.0.0.147,1,black,black,black,black,black,black,black,black,black,1102919593,2.0.10.182,07-26-2021,2021/7/26 7:37,15:37:59,2.0.10.92,2,,,,,,2,1,2,2,15,19,24,28,33,37,41,46,50,,ProcTrial,black,black,black,black,black,black,black,black,black,cyan,-406,ListSess,0,,-999999,117,62023,{SPACE},728,62751,0,,-999999,103,57999,9,3906,61905,,,2,1,85,87,89,91,93,94,96,98,100,
SVO,1301,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-07-26T07:37:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">13987185552</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-07-26T07:37:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001301-1,59.892,1.0.0.147,1,black,black,black,black,black,black,black,black,black,1102919593,2.0.10.182,07-26-2021,2021/7/26 7:37,15:37:59,2.0.10.92,3,,,,,,3,1,2,3,100,98,96,94,93,91,89,87,85,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-1000,ListSess,0,,-999999,108,67984,{SPACE},540,68524,0,,-999999,101,63375,9,4500,67875,,,3,1,50,54,59,63,68,72,76,81,85,
SVO,1301,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-07-26T07:37:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">13987185552</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-07-26T07:37:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001301-1,59.892,1.0.0.147,1,black,black,black,black,black,black,black,black,black,1102919593,2.0.10.182,07-26-2021,2021/7/26 7:37,15:37:59,2.0.10.92,4,,,,,,4,1,2,4,100,89,79,68,58,47,36,26,15,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,-5210,ListSess,0,,-999999,122,77968,{SPACE},1994,79962,0,,-999999,101,69136,1,8710,77846,,,4,1,50,54,59,63,68,72,76,81,85,
SVO,1301,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-07-26T07:37:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">13987185552</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-07-26T07:37:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001301-1,59.892,1.0.0.147,1,black,black,black,black,black,black,black,black,black,1102919593,2.0.10.182,07-26-2021,2021/7/26 7:37,15:37:59,2.0.10.92,5,,,,,,5,1,2,5,50,56,63,69,75,81,88,94,100,,ProcTrial,,black,black,black,black,cyan,black,black,black,black,-4406,ListSess,0,,-999999,108,88587,{SPACE},403,88990,0,,-999999,101,80573,5,7906,88479,,,5,1,100,94,88,81,75,69,63,56,50,
SVO,1301,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-07-26T07:37:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">13987185552</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-07-26T07:37:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001301-1,59.892,1.0.0.147,1,black,black,black,black,black,black,black,black,black,1102919593,2.0.10.182,07-26-2021,2021/7/26 7:37,15:37:59,2.0.10.92,6,,,,,,6,1,2,6,50,54,59,63,68,72,76,81,85,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,-5163,ListSess,0,,-999999,119,98372,{SPACE},65,98437,0,,-999999,84,89589,1,8663,98252,,,6,1,100,98,96,94,93,91,89,87,85,
SVO,1301,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-07-26T07:37:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">13987185552</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-07-26T07:37:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001301-1,59.892,1.0.0.147,1,black,black,black,black,black,black,black,black,black,1102919593,2.0.10.182,07-26-2021,2021/7/26 7:37,15:37:59,2.0.10.92,7,,,,,,7,1,2,7,50,56,63,69,75,81,88,94,100,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,2528,ListSess,0,,-999999,96,100125,{SPACE},100,100225,0,,-999999,101,99056,1,972,100028,,,7,2,100,96,93,89,85,81,78,74,70,
SVO,1301,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-07-26T07:37:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">13987185552</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-07-26T07:37:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001301-1,59.892,1.0.0.147,1,black,black,black,black,black,black,black,black,black,1102919593,2.0.10.182,07-26-2021,2021/7/26 7:37,15:37:59,2.0.10.92,8,,,,,,8,1,2,8,100,99,98,96,95,94,93,91,90,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,245,ListSess,0,,-999999,100,104182,{SPACE},96,104278,0,,-999999,84,100826,9,3255,104081,,,8,2,90,91,93,94,95,96,98,99,100,
SVO,1301,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-07-26T07:37:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">13987185552</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-07-26T07:37:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001301-1,59.892,1.0.0.147,1,black,black,black,black,black,black,black,black,black,1102919593,2.0.10.182,07-26-2021,2021/7/26 7:37,15:37:59,2.0.10.92,9,,,,,,9,1,2,9,70,74,78,81,85,89,93,96,100,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,1425,ListSess,0,,-999999,112,107071,{SPACE},15,107086,0,,-999999,84,104883,1,2075,106958,,,9,2,100,94,88,81,75,69,63,56,50,
SVO,1301,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-07-26T07:37:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">13987185552</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-07-26T07:37:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001301-1,59.892,1.0.0.147,1,black,black,black,black,black,black,black,black,black,1102919593,2.0.10.182,07-26-2021,2021/7/26 7:37,15:37:59,2.0.10.92,10,,,,,,10,1,2,10,70,74,78,81,85,89,93,96,100,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,2175,ListSess,0,,-999999,111,109141,{SPACE},32,109173,0,,-999999,101,107705,1,1325,109030,,,10,2,100,99,98,96,95,94,93,91,90,
SVO,1301,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-07-26T07:37:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">13987185552</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-07-26T07:37:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001301-1,59.892,1.0.0.147,1,black,black,black,black,black,black,black,black,black,1102919593,2.0.10.182,07-26-2021,2021/7/26 7:37,15:37:59,2.0.10.92,11,,,,,,11,1,2,11,100,96,93,89,85,81,78,74,70,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,1229,ListSess,0,,-999999,117,112180,{SPACE},42,112222,0,,-999999,101,109792,1,2271,112063,,,11,2,70,74,78,81,85,89,93,96,100,
SVO,1301,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-07-26T07:37:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">13987185552</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-07-26T07:37:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001301-1,59.892,1.0.0.147,1,black,black,black,black,black,black,black,black,black,1102919593,2.0.10.182,07-26-2021,2021/7/26 7:37,15:37:59,2.0.10.92,12,,,,,,12,1,2,12,100,99,98,96,95,94,93,91,90,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,2422,ListSess,0,,-999999,124,114050,{SPACE},63,114113,0,,-999999,102,112848,1,1078,113926,,,12,2,50,56,63,69,75,81,88,94,100,
SVO,1301,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-07-26T07:37:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">13987185552</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-07-26T07:37:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001301-1,59.892,1.0.0.147,1,black,black,black,black,black,black,black,black,black,1102919593,2.0.10.182,07-26-2021,2021/7/26 7:37,15:37:59,2.0.10.92,13,,,,,,13,1,2,13,100,94,88,81,75,69,63,56,50,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-875,ListSess,0,,-999999,116,119226,{SPACE},337,119563,0,,-999999,101,114734,9,4375,119109,,,13,2,50,56,63,69,75,81,88,94,100,
SVO,1301,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-07-26T07:37:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">13987185552</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-07-26T07:37:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001301-1,59.892,1.0.0.147,1,black,black,black,black,black,black,black,black,black,1102919593,2.0.10.182,07-26-2021,2021/7/26 7:37,15:37:59,2.0.10.92,14,,,,,,14,1,2,14,90,91,93,94,95,96,98,99,100,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,2574,ListSess,0,,-999999,110,121213,{SPACE},65,121278,0,,-999999,101,120177,9,926,121103,,,14,2,100,96,93,89,85,81,78,74,70,
SVO,1301,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-07-26T07:37:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">13987185552</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-07-26T07:37:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001301-1,59.892,1.0.0.147,1,black,black,black,black,black,black,black,black,black,1102919593,2.0.10.182,07-26-2021,2021/7/26 7:37,15:37:59,2.0.10.92,15,0.5694444,0.5416667,0.4305556,0.6875,999,15,1,2,15,100,94,88,81,75,69,63,56,50,74.16666,ProcTrial,,black,cyan,black,black,black,black,black,black,black,-1192,ListSess,0,,-999999,117,126706,{SPACE},43,126749,0,,-999999,101,121897,2,4692,126589,0.7435896,2,15,2,90,91,93,94,95,96,98,99,100,82.5
