ExperimentName,Subject,SessionDate,choose,receivor,Wait2.RT,targettext,trail,sub,wave
part2_UG_gain_j_gray_J,95,09-21-2021,接受,5.0,541.0,5.0,29,sub-95,wave2
part2_UG_gain_j_gray_J,95,09-21-2021,拒绝,1.0,972.0,3.0,30,sub-95,wave2
part2_UG_gain_j_gray_J,95,09-21-2021,拒绝,1.0,2431.0,2.0,31,sub-95,wave2
part2_UG_gain_j_gray_J,95,09-21-2021,接受,2.0,2157.0,2.0,32,sub-95,wave2
part2_UG_gain_j_gray_J,95,09-21-2021,接受,4.0,2123.0,3.0,33,sub-95,wave2
part2_UG_gain_j_gray_J,95,09-21-2021,接受,3.0,911.0,3.0,34,sub-95,wave2
part2_UG_gain_j_gray_J,95,09-21-2021,接受,5.0,798.0,5.0,35,sub-95,wave2
part2_UG_gain_j_gray_J,95,09-21-2021,接受,2.0,1302.0,2.0,36,sub-95,wave2
part2_UG_gain_j_gray_J,95,09-21-2021,拒绝,1.0,915.0,3.0,37,sub-95,wave2
part2_UG_gain_j_gray_J,95,09-21-2021,接受,4.0,1775.0,4.0,38,sub-95,wave2
part2_UG_gain_j_gray_J,95,09-21-2021,接受,5.0,764.0,5.0,39,sub-95,wave2
part2_UG_gain_j_gray_J,95,09-21-2021,接受,3.0,3270.0,3.0,40,sub-95,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,5.0,1024.0,5.0,1,sub-14,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,4.0,3701.0,3.0,2,sub-14,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,2.0,2004.0,2.0,3,sub-14,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,1.0,1930.0,2.0,4,sub-14,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,3.0,1156.0,3.0,5,sub-14,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,2.0,1007.0,2.0,6,sub-14,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,3.0,779.0,3.0,7,sub-14,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,4.0,617.0,3.0,8,sub-14,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,5.0,643.0,5.0,9,sub-14,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,1.0,1928.0,2.0,10,sub-14,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,2.0,847.0,3.0,11,sub-14,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,4.0,579.0,3.0,12,sub-14,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,5.0,497.0,5.0,13,sub-14,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,3.0,711.0,3.0,14,sub-14,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,1.0,1015.0,2.0,15,sub-14,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,5.0,711.0,5.0,16,sub-14,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,4.0,873.0,3.0,17,sub-14,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,1.0,1066.0,2.0,18,sub-14,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,2.0,694.0,2.0,19,sub-14,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,3.0,428.0,3.0,20,sub-14,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,4.0,498.0,3.0,21,sub-14,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,3.0,206.0,3.0,22,sub-14,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,2.0,661.0,2.0,23,sub-14,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,5.0,514.0,5.0,24,sub-14,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,1.0,1589.0,2.0,25,sub-14,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,1.0,800.0,2.0,26,sub-14,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,2.0,437.0,2.0,27,sub-14,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,4.0,520.0,2.0,28,sub-14,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,3.0,297.0,2.0,29,sub-14,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,5.0,275.0,4.0,30,sub-14,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,1.0,787.0,2.0,31,sub-14,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,2.0,67.0,2.0,32,sub-14,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,5.0,126.0,5.0,33,sub-14,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,4.0,383.0,4.0,34,sub-14,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,3.0,113.0,3.0,35,sub-14,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,2.0,718.0,2.0,36,sub-14,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,3.0,265.0,3.0,37,sub-14,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,5.0,246.0,5.0,38,sub-14,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,4.0,532.0,4.0,39,sub-14,wave2
part1_UG_gain_f_red_F,14,09-26-2020,接受,1.0,505.0,2.0,40,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-5.0,1108.0,4.0,1,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-9.0,2633.0,2.0,2,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-7.0,1403.0,2.0,3,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-6.0,832.0,3.0,4,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-8.0,978.0,2.0,5,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-9.0,274.0,2.0,6,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-5.0,507.0,4.0,7,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-6.0,449.0,3.0,8,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-7.0,14.0,3.0,9,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-8.0,607.0,2.0,10,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-7.0,84.0,2.0,11,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-9.0,892.0,2.0,12,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-8.0,543.0,2.0,13,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-5.0,734.0,2.0,14,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-6.0,475.0,2.0,15,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-5.0,179.0,4.0,16,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-8.0,662.0,2.0,17,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-6.0,170.0,3.0,18,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-7.0,302.0,3.0,19,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-9.0,278.0,2.0,20,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-8.0,352.0,3.0,21,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-7.0,550.0,3.0,22,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-9.0,737.0,2.0,23,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-5.0,484.0,3.0,24,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-6.0,343.0,3.0,25,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-8.0,555.0,3.0,26,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-7.0,282.0,2.0,27,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-9.0,328.0,2.0,28,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-5.0,354.0,4.0,29,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-6.0,212.0,3.0,30,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-5.0,226.0,2.0,31,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-7.0,246.0,3.0,32,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-9.0,502.0,2.0,33,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-6.0,239.0,2.0,34,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-8.0,1047.0,2.0,35,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-6.0,457.0,3.0,36,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-7.0,495.0,3.0,37,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-8.0,513.0,3.0,38,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-5.0,331.0,3.0,39,sub-14,wave2
part2_UG_loss_f_red_F,14,09-26-2020,接受,-9.0,342.0,2.0,40,sub-14,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,接受,-6.0,3409.0,1.0,1,sub-120,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,拒绝,-7.0,2040.0,4.0,2,sub-120,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,拒绝,-8.0,5178.0,1.0,3,sub-120,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,接受,-5.0,2840.0,5.0,4,sub-120,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,拒绝,-9.0,3286.0,5.0,5,sub-120,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,拒绝,-9.0,3159.0,3.0,6,sub-120,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,接受,-6.0,1381.0,1.0,7,sub-120,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,接受,-5.0,1131.0,1.0,8,sub-120,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,拒绝,-8.0,5238.0,1.0,9,sub-120,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,接受,-7.0,1139.0,3.0,10,sub-120,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,接受,-7.0,7322.0,3.0,11,sub-120,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,接受,-5.0,733.0,3.0,12,sub-120,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,拒绝,-9.0,1383.0,3.0,13,sub-120,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,拒绝,-6.0,3444.0,3.0,14,sub-120,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,拒绝,-8.0,697.0,3.0,15,sub-120,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,拒绝,-8.0,590.0,3.0,16,sub-120,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,拒绝,-6.0,824.0,3.0,17,sub-120,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,接受,-5.0,1061.0,3.0,18,sub-120,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,拒绝,-7.0,1824.0,3.0,19,sub-120,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,拒绝,-9.0,779.0,3.0,20,sub-120,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,拒绝,-7.0,550.0,3.0,21,sub-120,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,拒绝,-9.0,538.0,3.0,22,sub-120,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,接受,-5.0,1001.0,3.0,23,sub-120,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,拒绝,-6.0,876.0,3.0,24,sub-120,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,拒绝,-8.0,338.0,4.0,25,sub-120,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,拒绝,-9.0,245.0,5.0,26,sub-120,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,拒绝,-7.0,1105.0,3.0,27,sub-120,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,拒绝,-6.0,731.0,5.0,28,sub-120,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,拒绝,-8.0,1552.0,3.0,29,sub-120,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,接受,-5.0,1165.0,3.0,30,sub-120,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,拒绝,-9.0,554.0,3.0,31,sub-120,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,拒绝,-7.0,1406.0,1.0,32,sub-120,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,拒绝,-8.0,1846.0,3.0,33,sub-120,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,接受,-6.0,621.0,3.0,34,sub-120,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,接受,-5.0,512.0,3.0,35,sub-120,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,接受,-8.0,569.0,5.0,36,sub-120,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,拒绝,-7.0,600.0,3.0,37,sub-120,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,拒绝,-9.0,228.0,5.0,38,sub-120,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,拒绝,-6.0,655.0,3.0,39,sub-120,wave2
part1_UG_loss_j_gray_J,120,01-20-2021,接受,-5.0,490.0,3.0,40,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,拒绝,1.0,5975.0,1.0,1,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,接受,2.0,3892.0,1.0,2,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,接受,4.0,1985.0,1.0,3,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,拒绝,3.0,2375.0,3.0,4,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,接受,5.0,784.0,3.0,5,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,拒绝,4.0,891.0,3.0,6,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,拒绝,3.0,3960.0,3.0,7,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,拒绝,1.0,7535.0,3.0,8,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,接受,5.0,649.0,3.0,9,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,接受,2.0,326.0,3.0,10,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,接受,4.0,60.0,3.0,11,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,接受,2.0,430.0,3.0,12,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,接受,1.0,318.0,3.0,13,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,接受,3.0,192.0,3.0,14,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,接受,5.0,933.0,3.0,15,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,拒绝,2.0,1935.0,3.0,16,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,接受,3.0,700.0,3.0,17,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,拒绝,1.0,605.0,3.0,18,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,接受,5.0,631.0,3.0,19,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,接受,4.0,1402.0,3.0,20,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,接受,4.0,854.0,3.0,21,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,接受,2.0,879.0,3.0,22,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,拒绝,3.0,724.0,3.0,23,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,拒绝,1.0,955.0,3.0,24,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,拒绝,5.0,1083.0,3.0,25,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,拒绝,1.0,743.0,3.0,26,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,接受,3.0,617.0,3.0,27,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,拒绝,2.0,508.0,3.0,28,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,接受,4.0,1264.0,3.0,29,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,接受,5.0,679.0,1.0,30,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,接受,4.0,457.0,1.0,31,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,接受,1.0,56.0,1.0,32,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,接受,3.0,639.0,1.0,33,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,拒绝,5.0,88.0,3.0,34,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,拒绝,2.0,98.0,3.0,35,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,拒绝,4.0,540.0,3.0,36,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,拒绝,3.0,105.0,3.0,37,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,拒绝,5.0,332.0,3.0,38,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,拒绝,1.0,715.0,3.0,39,sub-120,wave2
part2_UG_gain_j_gray_J,120,01-20-2021,拒绝,2.0,797.0,3.0,40,sub-120,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,接受,-6.0,3779.0,2.0,1,sub-151,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,拒绝,-8.0,2962.0,5.0,2,sub-151,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,拒绝,-7.0,2729.0,3.0,3,sub-151,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,拒绝,-9.0,1080.0,3.0,4,sub-151,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,接受,-5.0,1260.0,3.0,5,sub-151,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,拒绝,-8.0,1147.0,3.0,6,sub-151,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,接受,-5.0,679.0,3.0,7,sub-151,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,接受,-7.0,2121.0,3.0,8,sub-151,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,拒绝,-9.0,725.0,3.0,9,sub-151,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,接受,-6.0,903.0,3.0,10,sub-151,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,拒绝,-8.0,2227.0,3.0,11,sub-151,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,接受,-7.0,794.0,3.0,12,sub-151,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,接受,-9.0,1157.0,1.0,13,sub-151,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,接受,-6.0,1307.0,3.0,14,sub-151,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,接受,-5.0,644.0,3.0,15,sub-151,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,拒绝,-8.0,870.0,5.0,16,sub-151,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,接受,-6.0,798.0,3.0,17,sub-151,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,拒绝,-9.0,773.0,5.0,18,sub-151,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,接受,-5.0,748.0,3.0,19,sub-151,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,接受,-7.0,809.0,3.0,20,sub-151,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,接受,-6.0,896.0,3.0,21,sub-151,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,接受,-7.0,766.0,3.0,22,sub-151,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,接受,-5.0,707.0,3.0,23,sub-151,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,拒绝,-9.0,886.0,5.0,24,sub-151,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,拒绝,-8.0,1008.0,5.0,25,sub-151,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,接受,-6.0,748.0,3.0,26,sub-151,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,拒绝,-9.0,522.0,5.0,27,sub-151,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,拒绝,-8.0,686.0,5.0,28,sub-151,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,接受,-7.0,826.0,3.0,29,sub-151,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,接受,-5.0,958.0,3.0,30,sub-151,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,接受,-6.0,712.0,3.0,31,sub-151,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,拒绝,-8.0,654.0,5.0,32,sub-151,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,接受,-5.0,531.0,3.0,33,sub-151,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,拒绝,-9.0,563.0,5.0,34,sub-151,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,拒绝,-7.0,1385.0,1.0,35,sub-151,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,接受,-6.0,525.0,5.0,36,sub-151,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,接受,-7.0,895.0,3.0,37,sub-151,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,拒绝,-8.0,956.0,5.0,38,sub-151,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,拒绝,-9.0,694.0,5.0,39,sub-151,wave2
part1_UG_loss_j_gray_J,151,02-04-2021,接受,-5.0,603.0,3.0,40,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,接受,4.0,3249.0,3.0,1,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,拒绝,3.0,3487.0,3.0,2,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,接受,5.0,753.0,3.0,3,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,拒绝,1.0,852.0,3.0,4,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,拒绝,2.0,1085.0,5.0,5,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,拒绝,1.0,893.0,5.0,6,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,接受,4.0,797.0,3.0,7,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,接受,3.0,980.0,3.0,8,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,接受,5.0,664.0,3.0,9,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,拒绝,2.0,995.0,5.0,10,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,拒绝,1.0,684.0,5.0,11,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,拒绝,4.0,837.0,1.0,12,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,接受,5.0,454.0,3.0,13,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,拒绝,2.0,896.0,5.0,14,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,接受,3.0,733.0,3.0,15,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,接受,4.0,630.0,3.0,16,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,接受,5.0,439.0,3.0,17,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,接受,3.0,768.0,3.0,18,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,拒绝,1.0,536.0,5.0,19,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,拒绝,2.0,777.0,5.0,20,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,接受,3.0,1083.0,3.0,21,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,接受,5.0,673.0,3.0,22,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,拒绝,1.0,667.0,5.0,23,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,拒绝,2.0,388.0,5.0,24,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,接受,4.0,405.0,3.0,25,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,接受,5.0,271.0,3.0,26,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,接受,3.0,1725.0,3.0,27,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,拒绝,2.0,512.0,5.0,28,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,拒绝,1.0,751.0,5.0,29,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,接受,4.0,571.0,3.0,30,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,接受,5.0,719.0,3.0,31,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,拒绝,2.0,642.0,5.0,32,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,接受,4.0,488.0,3.0,33,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,接受,3.0,400.0,3.0,34,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,拒绝,1.0,600.0,5.0,35,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,接受,2.0,1150.0,3.0,36,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,接受,5.0,1681.0,3.0,37,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,接受,3.0,716.0,3.0,38,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,拒绝,1.0,704.0,5.0,39,sub-151,wave2
part2_UG_gain_j_gray_J,151,02-04-2021,接受,4.0,513.0,3.0,40,sub-151,wave2
part1_UG_gain_f_red_F,118,06-19-2021,拒绝,3.0,8068.0,4.0,1,sub-118,wave2
part1_UG_gain_f_red_F,118,06-19-2021,拒绝,4.0,5618.0,2.0,2,sub-118,wave2
part1_UG_gain_f_red_F,118,06-19-2021,接受,5.0,1196.0,3.0,3,sub-118,wave2
part1_UG_gain_f_red_F,118,06-19-2021,接受,2.0,6244.0,2.0,4,sub-118,wave2
part1_UG_gain_f_red_F,118,06-19-2021,拒绝,1.0,3613.0,4.0,5,sub-118,wave2
part1_UG_gain_f_red_F,118,06-19-2021,拒绝,2.0,2341.0,3.0,6,sub-118,wave2
part1_UG_gain_f_red_F,118,06-19-2021,拒绝,4.0,739.0,3.0,7,sub-118,wave2
part1_UG_gain_f_red_F,118,06-19-2021,拒绝,5.0,8758.0,3.0,8,sub-118,wave2
part1_UG_gain_f_red_F,118,06-19-2021,拒绝,3.0,5242.0,3.0,9,sub-118,wave2
part1_UG_gain_f_red_F,118,06-19-2021,拒绝,1.0,1304.0,3.0,10,sub-118,wave2
part1_UG_gain_f_red_F,118,06-19-2021,拒绝,3.0,5157.0,3.0,11,sub-118,wave2
part1_UG_gain_f_red_F,118,06-19-2021,拒绝,1.0,3076.0,3.0,12,sub-118,wave2
part1_UG_gain_f_red_F,118,06-19-2021,接受,5.0,1101.0,5.0,13,sub-118,wave2
part1_UG_gain_f_red_F,118,06-19-2021,拒绝,4.0,4048.0,3.0,14,sub-118,wave2
part1_UG_gain_f_red_F,118,06-19-2021,拒绝,2.0,2763.0,3.0,15,sub-118,wave2
