C:\Users\xinlai\OneDrive - mails.ucas.edu.cn\beh_2023\convert\step2_merge\SVO\New_SVO_wave1.emrg2
ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Group	R1Color[Session]	R2Color[Session]	R3Color[Session]	R4Color[Session]	R5Color[Session]	R6Color[Session]	R7Color[Session]	R8Color[Session]	R9Color[Session]	RandomSeed	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	DAL	DIA	DIC	DJG	IA_Index	ListQues	ListSess	ListSess.Cycle	ListSess.Sample	other1	other2	other3	other4	other5	other6	other7	other8	other9	otherScore	Procedure	R0Color	R1Color[Block]	R2Color[Block]	R3Color[Block]	R4Color[Block]	R5Color[Block]	R6Color[Block]	R7Color[Block]	R8Color[Block]	R9Color[Block]	RespDur	Running	SlideTarget.ACC	SlideTarget.CRESP	SlideTarget.DurationError	SlideTarget.OnsetDelay	SlideTarget.OnsetTime	SlideTarget.OnsetToOnsetTime	SlideTarget.RESP	SlideTarget.RT	SlideTarget.RTTime	SVO_angle	SVO_type	Trialnum	version	you1	you2	you3	you4	you5	you6	you7	you8	you9	yourScore
SVO	257	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-10-07T08:10:29Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742246</Frequency><Timestamp dt:dt="r8">22366321733</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-10-07T08:10:29Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-257-1	60.065	1.0.0.64	1	black	black	black	black	black	black	black	black	black	891661596	2.0.10.182		10-07-2021	2021-10-7 8:10:29	16:10:29	2.0.10.92	7						7	1	2	7	50	56	63	69	75	81	88	94	100		ProcTrial		black	black	black	black	black	cyan	black	black	black	56	ListSess	0		-999999	50	81222		6	3444	84666			7	2	100	96	93	89	85	81	78	74	70	
SVO	257	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-10-07T08:10:29Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742246</Frequency><Timestamp dt:dt="r8">22366321733</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-10-07T08:10:29Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-257-1	60.065	1.0.0.64	1	black	black	black	black	black	black	black	black	black	891661596	2.0.10.182		10-07-2021	2021-10-7 8:10:29	16:10:29	2.0.10.92	8						8	1	2	8	100	99	98	96	95	94	93	91	90		ProcTrial		black	black	black	black	black	black	black	black	cyan	-6372	ListSess	0		-999999	49	85650		9	9872	95522			8	2	90	91	93	94	95	96	98	99	100	
SVO	257	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-10-07T08:10:29Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742246</Frequency><Timestamp dt:dt="r8">22366321733</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-10-07T08:10:29Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-257-1	60.065	1.0.0.64	1	black	black	black	black	black	black	black	black	black	891661596	2.0.10.182		10-07-2021	2021-10-7 8:10:29	16:10:29	2.0.10.92	9						9	1	2	9	70	74	78	81	85	89	93	96	100		ProcTrial		black	black	cyan	black	black	black	black	black	black	-9792	ListSess	0		-999999	49	96688		3	13292	109980			9	2	100	94	88	81	75	69	63	56	50	
SVO	257	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-10-07T08:10:29Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742246</Frequency><Timestamp dt:dt="r8">22366321733</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-10-07T08:10:29Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-257-1	60.065	1.0.0.64	1	black	black	black	black	black	black	black	black	black	891661596	2.0.10.182		10-07-2021	2021-10-7 8:10:29	16:10:29	2.0.10.92	10						10	1	2	10	70	74	78	81	85	89	93	96	100		ProcTrial		black	black	black	black	black	cyan	black	black	black	-8021	ListSess	0		-999999	49	111106		6	11521	122627			10	2	100	99	98	96	95	94	93	91	90	
SVO	257	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-10-07T08:10:29Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742246</Frequency><Timestamp dt:dt="r8">22366321733</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-10-07T08:10:29Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-257-1	60.065	1.0.0.64	1	black	black	black	black	black	black	black	black	black	891661596	2.0.10.182		10-07-2021	2021-10-7 8:10:29	16:10:29	2.0.10.92	11						11	1	2	11	100	96	93	89	85	81	78	74	70		ProcTrial		black	black	black	black	cyan	black	black	black	black	-530	ListSess	0		-999999	49	126290		5	4030	130320			11	2	70	74	78	81	85	89	93	96	100	
SVO	257	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-10-07T08:10:29Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742246</Frequency><Timestamp dt:dt="r8">22366321733</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-10-07T08:10:29Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-257-1	60.065	1.0.0.64	1	black	black	black	black	black	black	black	black	black	891661596	2.0.10.182		10-07-2021	2021-10-7 8:10:29	16:10:29	2.0.10.92	12						12	1	2	12	100	99	98	96	95	94	93	91	90		ProcTrial		black	black	black	black	black	black	black	cyan	black	-8343	ListSess	0		-999999	49	131518		8	11843	143361			12	2	50	56	63	69	75	81	88	94	100	
SVO	257	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-10-07T08:10:29Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742246</Frequency><Timestamp dt:dt="r8">22366321733</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-10-07T08:10:29Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-257-1	60.065	1.0.0.64	1	black	black	black	black	black	black	black	black	black	891661596	2.0.10.182		10-07-2021	2021-10-7 8:10:29	16:10:29	2.0.10.92	13						13	1	2	13	100	94	88	81	75	69	63	56	50		ProcTrial		black	black	black	black	black	black	black	black	cyan	-501	ListSess	0		-999999	83	144471		9	4001	148472			13	2	50	56	63	69	75	81	88	94	100	
SVO	257	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-10-07T08:10:29Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742246</Frequency><Timestamp dt:dt="r8">22366321733</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-10-07T08:10:29Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-257-1	60.065	1.0.0.64	1	black	black	black	black	black	black	black	black	black	891661596	2.0.10.182		10-07-2021	2021-10-7 8:10:29	16:10:29	2.0.10.92	14						14	1	2	14	90	91	93	94	95	96	98	99	100		ProcTrial		black	black	black	cyan	black	black	black	black	black	-4172	ListSess	0		-999999	50	149466		4	7672	157138			14	2	100	96	93	89	85	81	78	74	70	
SVO	257	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-10-07T08:10:29Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742246</Frequency><Timestamp dt:dt="r8">22366321733</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-10-07T08:10:29Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-257-1	60.065	1.0.0.64	1	black	black	black	black	black	black	black	black	black	891661596	2.0.10.182		10-07-2021	2021-10-7 8:10:29	16:10:29	2.0.10.92	15	0.6111111	0.1666667	0.3888889	0.25	999	15	1	2	15	100	94	88	81	75	69	63	56	50	59.66667	ProcTrial		cyan	black	black	black	black	black	black	black	black	52	ListSess	0		-999999	49	158439		1	3448	161887	0.2589286	3	15	2	90	91	93	94	95	96	98	99	100	87.33334
SVO	259	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-11-27T05:51:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742421</Frequency><Timestamp dt:dt="r8">3083124840</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-11-27T05:51:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-259-1	60.069	1.0.0.66	1	black	black	black	black	black	black	black	black	black	-1211666205	2.0.10.182		11-27-2021	2021-11-27 5:51:28	13:51:28	2.0.10.92	1						1	1	2	1	85	76	68	59	50	41	33	24	15		ProcTrial		cyan	black	black	black	black	black	black	black	black	-27437	ListSess	0		-999999	66	25491		1	30937	56428			1	1	85	85	85	85	85	85	85	85	85	
SVO	259	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-11-27T05:51:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742421</Frequency><Timestamp dt:dt="r8">3083124840</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-11-27T05:51:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-259-1	60.069	1.0.0.66	1	black	black	black	black	black	black	black	black	black	-1211666205	2.0.10.182		11-27-2021	2021-11-27 5:51:28	13:51:28	2.0.10.92	2						2	1	2	2	15	19	24	28	33	37	41	46	50		ProcTrial		black	black	black	black	black	black	black	black	cyan	-24913	ListSess	0		-999999	49	65546		9	28413	93959			2	1	85	87	89	91	93	94	96	98	100	
SVO	259	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-11-27T05:51:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742421</Frequency><Timestamp dt:dt="r8">3083124840</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-11-27T05:51:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-259-1	60.069	1.0.0.66	1	black	black	black	black	black	black	black	black	black	-1211666205	2.0.10.182		11-27-2021	2021-11-27 5:51:28	13:51:28	2.0.10.92	3						3	1	2	3	100	98	96	94	93	91	89	87	85		ProcTrial		black	black	cyan	black	black	black	black	black	black	-10438	ListSess	0		-999999	49	108131		3	13938	122069			3	1	50	54	59	63	68	72	76	81	85	
SVO	259	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-11-27T05:51:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742421</Frequency><Timestamp dt:dt="r8">3083124840</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-11-27T05:51:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-259-1	60.069	1.0.0.66	1	black	black	black	black	black	black	black	black	black	-1211666205	2.0.10.182		11-27-2021	2021-11-27 5:51:28	13:51:28	2.0.10.92	4						4	1	2	4	100	89	79	68	58	47	36	26	15		ProcTrial		black	cyan	black	black	black	black	black	black	black	-3072	ListSess	0		-999999	33	137066		2	6572	143638			4	1	50	54	59	63	68	72	76	81	85	
SVO	259	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-11-27T05:51:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742421</Frequency><Timestamp dt:dt="r8">3083124840</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-11-27T05:51:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-259-1	60.069	1.0.0.66	1	black	black	black	black	black	black	black	black	black	-1211666205	2.0.10.182		11-27-2021	2021-11-27 5:51:28	13:51:28	2.0.10.92	5						5	1	2	5	50	56	63	69	75	81	88	94	100		ProcTrial		black	black	black	black	cyan	black	black	black	black	-6089	ListSess	0		-999999	50	149169		5	9589	158758			5	1	100	94	88	81	75	69	63	56	50	
SVO	259	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-11-27T05:51:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742421</Frequency><Timestamp dt:dt="r8">3083124840</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-11-27T05:51:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-259-1	60.069	1.0.0.66	1	black	black	black	black	black	black	black	black	black	-1211666205	2.0.10.182		11-27-2021	2021-11-27 5:51:28	13:51:28	2.0.10.92	6						6	1	2	6	50	54	59	63	68	72	76	81	85		ProcTrial		black	black	black	cyan	black	black	black	black	black	-2067	ListSess	0		-999999	49	161704		4	5567	167271			6	1	100	98	96	94	93	91	89	87	85	
SVO	259	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-11-27T05:51:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742421</Frequency><Timestamp dt:dt="r8">3083124840</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-11-27T05:51:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-259-1	60.069	1.0.0.66	1	black	black	black	black	black	black	black	black	black	-1211666205	2.0.10.182		11-27-2021	2021-11-27 5:51:28	13:51:28	2.0.10.92	7						7	1	2	7	50	56	63	69	75	81	88	94	100		ProcTrial		black	black	black	black	cyan	black	black	black	black	-14488	ListSess	0		-999999	50	173558		5	17988	191546			7	2	100	96	93	89	85	81	78	74	70	
SVO	259	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-11-27T05:51:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742421</Frequency><Timestamp dt:dt="r8">3083124840</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-11-27T05:51:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-259-1	60.069	1.0.0.66	1	black	black	black	black	black	black	black	black	black	-1211666205	2.0.10.182		11-27-2021	2021-11-27 5:51:28	13:51:28	2.0.10.92	8						8	1	2	8	100	99	98	96	95	94	93	91	90		ProcTrial		black	black	black	black	black	black	cyan	black	black	-406	ListSess	0		-999999	50	195583		7	3906	199489			8	2	90	91	93	94	95	96	98	99	100	
SVO	259	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-11-27T05:51:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742421</Frequency><Timestamp dt:dt="r8">3083124840</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-11-27T05:51:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-259-1	60.069	1.0.0.66	1	black	black	black	black	black	black	black	black	black	-1211666205	2.0.10.182		11-27-2021	2021-11-27 5:51:28	13:51:28	2.0.10.92	9						9	1	2	9	70	74	78	81	85	89	93	96	100		ProcTrial		black	black	black	black	black	cyan	black	black	black	-9412	ListSess	0		-999999	49	208202		6	12912	221114			9	2	100	94	88	81	75	69	63	56	50	
SVO	259	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-11-27T05:51:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742421</Frequency><Timestamp dt:dt="r8">3083124840</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-11-27T05:51:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-259-1	60.069	1.0.0.66	1	black	black	black	black	black	black	black	black	black	-1211666205	2.0.10.182		11-27-2021	2021-11-27 5:51:28	13:51:28	2.0.10.92	10						10	1	2	10	70	74	78	81	85	89	93	96	100		ProcTrial		black	black	black	black	black	black	cyan	black	black	-1299	ListSess	0		-999999	33	228113		7	4799	232912			10	2	100	99	98	96	95	94	93	91	90	
SVO	259	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-11-27T05:51:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742421</Frequency><Timestamp dt:dt="r8">3083124840</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-11-27T05:51:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-259-1	60.069	1.0.0.66	1	black	black	black	black	black	black	black	black	black	-1211666205	2.0.10.182		11-27-2021	2021-11-27 5:51:28	13:51:28	2.0.10.92	11						11	1	2	11	100	96	93	89	85	81	78	74	70		ProcTrial		black	cyan	black	black	black	black	black	black	black	-14476	ListSess	0		-999999	50	243479		2	17976	261455			11	2	70	74	78	81	85	89	93	96	100	
SVO	259	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-11-27T05:51:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742421</Frequency><Timestamp dt:dt="r8">3083124840</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-11-27T05:51:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-259-1	60.069	1.0.0.66	1	black	black	black	black	black	black	black	black	black	-1211666205	2.0.10.182		11-27-2021	2021-11-27 5:51:28	13:51:28	2.0.10.92	12						12	1	2	12	100	99	98	96	95	94	93	91	90		ProcTrial		black	black	black	cyan	black	black	black	black	black	-392	ListSess	0		-999999	49	263556		4	3892	267448			12	2	50	56	63	69	75	81	88	94	100	
SVO	259	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-11-27T05:51:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742421</Frequency><Timestamp dt:dt="r8">3083124840</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-11-27T05:51:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-259-1	60.069	1.0.0.66	1	black	black	black	black	black	black	black	black	black	-1211666205	2.0.10.182		11-27-2021	2021-11-27 5:51:28	13:51:28	2.0.10.92	13						13	1	2	13	100	94	88	81	75	69	63	56	50		ProcTrial		black	black	black	black	black	black	black	cyan	black	1719	ListSess	0		-999999	50	269733		8	1781	271514			13	2	50	56	63	69	75	81	88	94	100	
SVO	259	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-11-27T05:51:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742421</Frequency><Timestamp dt:dt="r8">3083124840</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-11-27T05:51:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-259-1	60.069	1.0.0.66	1	black	black	black	black	black	black	black	black	black	-1211666205	2.0.10.182		11-27-2021	2021-11-27 5:51:28	13:51:28	2.0.10.92	14						14	1	2	14	90	91	93	94	95	96	98	99	100		ProcTrial		black	black	black	black	black	cyan	black	black	black	2240	ListSess	0		-999999	49	272929		6	1260	274189			14	2	100	96	93	89	85	81	78	74	70	
SVO	259	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-11-27T05:51:28Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742421</Frequency><Timestamp dt:dt="r8">3083124840</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-11-27T05:51:28Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-259-1	60.069	1.0.0.66	1	black	black	black	black	black	black	black	black	black	-1211666205	2.0.10.182		11-27-2021	2021-11-27 5:51:28	13:51:28	2.0.10.92	15	0.4166667	0.25	0.5833333	0.4583333	999	15	1	2	15	100	94	88	81	75	69	63	56	50	76.33334	ProcTrial		black	cyan	black	black	black	black	black	black	black	1647	ListSess	0		-999999	50	275543		2	1853	277396	0.9461078	2	15	2	90	91	93	94	95	96	98	99	100	77.83334
SVO	260	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-11-20T02:35:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742314</Frequency><Timestamp dt:dt="r8">14604971244</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-11-20T02:35:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-260-1	60.066	1.0.0.65	1	black	black	black	black	black	black	black	black	black	1720245698	2.0.10.182		11-20-2021	2021-11-20 2:35:09	10:35:09	2.0.10.92	1						1	1	2	1	85	76	68	59	50	41	33	24	15		ProcTrial		black	black	black	black	black	cyan	black	black	black	-32485	ListSess	0		-999999	83	9343		6	35985	45328			1	1	85	85	85	85	85	85	85	85	85	
SVO	260	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-11-20T02:35:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742314</Frequency><Timestamp dt:dt="r8">14604971244</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-11-20T02:35:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-260-1	60.066	1.0.0.65	1	black	black	black	black	black	black	black	black	black	1720245698	2.0.10.182		11-20-2021	2021-11-20 2:35:09	10:35:09	2.0.10.92	2						2	1	2	2	15	19	24	28	33	37	41	46	50		ProcTrial		black	black	black	black	black	black	black	black	cyan	-4940	ListSess	0		-999999	49	58023		9	8440	66463			2	1	85	87	89	91	93	94	96	98	100	
SVO	260	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-11-20T02:35:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742314</Frequency><Timestamp dt:dt="r8">14604971244</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-11-20T02:35:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-260-1	60.066	1.0.0.65	1	black	black	black	black	black	black	black	black	black	1720245698	2.0.10.182		11-20-2021	2021-11-20 2:35:09	10:35:09	2.0.10.92	3						3	1	2	3	100	98	96	94	93	91	89	87	85		ProcTrial		black	black	black	black	black	black	black	black	cyan	-4292	ListSess	0		-999999	49	68212		9	7792	76004			3	1	50	54	59	63	68	72	76	81	85	
